orig_node,message_count,percentage_of_total
03ff423c94d9145cb1e503366e4216fa96a56a48684ad06c42818eaa1c9111eb07,2,0.0
03e43fd1d8c1870c2bc518eafadd78394a0ec67c2ef8e2c5218ec4454be5e79739,2,0.0
033d631908f96640e8a8d376e62a4cfdc736172249b57a3f92f67f62250c9691dd,2,0.0
02cc42145ca814f3c0fc9b6a71f50fa4d4efe6dba083b0abd128b5b4ae3ad2a2b3,2,0.0
0210c09f2140690486dbb99bdacaecbb917aa23214d451e42bee0aafed1956ef14,2,0.0
03bd5dabe40875d65aaf7db4a7beb38b504a34e70a902b8f593fe6b5c648e8f1a1,2,0.0
032681c7d9562ebccda0e3cafac2e70beaa124af97bb080b10979451d9f6d30b09,2,0.0
029d3500d0d5b169d9b27597c009cd0f23bd76b33bc50e484e79c755ad826aafbe,2,0.0
03ffe802ce8cd24d97346add1d5b43441ef9b9932fc670feff31a54a0498116c84,2,0.0
02bbeefc727f0c796a899d6344337c755221ea41ccf645e78a0c1917b3cfd46ff0,2,0.0
037e8afcfff6f9876d227b4d2e6c481c89cd52606f28ff77219fbcaf75489792e2,2,0.0
030e02cc8a7e3a0e0e789096ca0d3db70095af86bb56f0430043a2990b39f341a6,2,0.0
03299912201ce514d966a05cc70a75f9df4e11d0ed385fa6a6b5b458b184895dbc,2,0.0
03d3432ca5d23226fa066bc087573a796aa5210db8d069d308db099305e2bf5858,2,0.0
02548d71cc040153055c9ecd8c82f30657bfdcd5fcc000ed273440eaaf571779e1,2,0.0
036223a36fa3e4f1406edfd6e37172ff609a54b709958aae9508030ee19b8c6288,2,0.0
028210aadc65ec04532d8077c38075c440a1400e5f3d110ae26e67babf43b13b21,2,0.0
021a4db3bb4836aa112cd8193fe4a91f0dd3d9ae0781afad93fa98c21abeddeccf,2,0.0
02764fbf51e88b221fd00988e153cee09584fc06db1f2d3341fd90c938de1dfb2f,2,0.0
038fc94f9ff275b4f1c44004636710872b7d2341aa384b277680c19934d84d654c,2,0.0
02bda35583eb853b235e14cc3edd24a919f68fbd790a7ca0fe742f9b46ef1e429a,2,0.0
0248841dd4a94e902ede85285e67b5527afe5c46d6a3ff27955d63d18c70035757,2,0.0
02de43cee798a3a02e609908c2c8a8917dd69ed935681b6c3bbd323a7dc85a29a5,2,0.0
025209bd8fb8cf271d065c27e3e1e7461ce2699447c63fda0556eae754de746d36,2,0.0
0274b60e01e8a7cd38b07b8951c3779b63c577e2b4498a524fa195124c442ff9a0,2,0.0
03687e3d5cca4442e6a3343071dcaa09793bee475e2754db725603b1cd5ad4cfa7,2,0.0
028e52a9204ca65def1be9ba56e36c7291e1bf2eaffc93d7850294bc2630eed7ec,2,0.0
0313a48d5d9d03a01e862bb762925cb1cccc7f855db6d6a19b4c91348a82d04c0a,2,0.0
039d34847caf803986d06fa21d8cf4dea1f025c459aa52951ebeecb4961f5467e4,2,0.0
0304e07ee2633634295ea3903a3ae1384f474f9464bb503cf89bf2a39b474f56ed,2,0.0
03ae8551b4daeadf292e3aa1cba76d663e2067da3746b107d56d29290fa35a2117,2,0.0
02fe4ae9a37ca6467eb0cc4d97ef16dd764435d0dcb86f85be831041e64f0a08b2,2,0.0
02c12253b40b6bc44cba256cdd35cc77a7868dfa700cd8615ead9893f002cfa2a4,2,0.0
03e381f1305fcf231067dd8830c04bef386a97493c4928953f9d44f460c09862b6,2,0.0
03d1f254714882b5baae36d88a048e83681518ec5b7babed724deb38e347112084,2,0.0
032f43233d89015fcfcb71984442d586cb149d33d272b3870a5140809b70c333dd,2,0.0
039243cc1d359b3b93d5c7ff70c933cf14ec2b940c7c0842cfa5616f817a571b24,2,0.0
0313e3a84f5a21b2a30b26f7cc121b267e409b822068342c12f196b51e171736c7,2,0.0
02007945ce99815c767b3c47d7258117a43583321b8d1e3da311a64075da5100e8,2,0.0
031e87a57b714531060126038f624b40eb1b332da4dd9ff252d4e6843df2251b18,2,0.0
03d1534fbd4cfb6e41b3de0765088c6add555fbe0a19b8c0dc127c17103f5893c2,2,0.0
0232f16a8d5de3c7459081c5c07f97b6e7c7bc761176b1c34d7167beff2a13d7ef,2,0.0
0298bcc4c24b29ed2acfc5da3d70c3569229ecf2dba6fee646c3bbda472a554e4d,2,0.0
03c6ebbe60289844b295dfbf8054755ae38968750df7d9ffd3abe5b71fb5ffea57,2,0.0
02eb8182a4edbb924739e5aa47889087a4938cf899cf329c68f345e34bedee4f6f,2,0.0
027c45fb7767eb99652da0045a8580372241449a1a015c92dbf71ed8ffa434ced8,2,0.0
038bfa45f17cbe138bf14b7f6cb340a566d8e984252348c451b574af6abe560ec5,2,0.0
027f110bec23df7c6a1185aad0880de3f26faa5609537f152342937b8bee770edc,2,0.0
03756007a12509f7677f2a741c758297cbb8bd921b436c05b063c6c72d4646ba7a,2,0.0
0281013fe6009c1d5092a7a17ec4a61506ccde502664a60cc7c670568485720938,2,0.0
02b90e8824a1b91b753b7f286fa030f29c7b00139e350ce6d373a1bd2c497e6e77,2,0.0
02f8887a2ccd9afabae852883de2dfa2861199b04dc55799f920f122d01118f4f6,2,0.0
0260070d488015d10ce7f05b0b185c8924772cf95b6b944a2024643c80226fd196,2,0.0
020ce77c2cd2c671dea61a443f9e7eff3bf1d84f6b37ae9f8ef66ad425140e4027,2,0.0
02075c44aefa4b191f58c6056a899fbdba4894510be6a445c345df5a3ad9d21625,2,0.0
022676007df6ed893a69d67fed3546b804ffe1d08058b8070c225e74b32f142b4a,2,0.0
02353f5556e2930125373a1759eb0640e71fe17fdef5958b8b7675b5a91ab93d0e,2,0.0
03a0e2eb902c961bb9853ceb7b1ea0db21c235d6db47016791c9aa95661b51a048,2,0.0
02fb79c3a9121d85b126687bd111eaebf21aaaaa5cbf232e2b6c3bdf8803f40182,2,0.0
03e043fee083718d631444023f3b548713fdf152b99371edc986144c54c033f1e9,2,0.0
02970accfaf33273c7bde0e26fe31489bec7813b9dba86d6343d095532a49889db,2,0.0
037cb509b1860d4b51cfa99e365716a1809eb4b02e4940d2c22a12ecc7cc1db42c,2,0.0
030fe3797178f7543450da9668df56f6e0ad4044a26f90b192a7baec5f510567ac,2,0.0
03450a8a8321cc22b786f02cd0a24fab0ba22f2881ac5bbdbde1ad551294531f1d,2,0.0
02e6a02246b57053031e5ddbe08fe100fbc431b304b152903958e82aa36f8eefa7,2,0.0
03ba88b77e754bb4cacb6c7468786a1ad642e3f710be7e27574655500b227089de,2,0.0
03d5c0c3aebba13b287a439299a6398f9593a85a45fd3159c2ab6d0a2b22e31afc,2,0.0
0346b22e49e9dc8bff23f312e7e2ee2dd26dbd555740ca175431e7b716b548a1c5,2,0.0
0255cd2e8a722497c4f76c7aa42f5d3c38e18ef88dd0b584d21b2096651e355b02,2,0.0
03cc5ead9a19902dbb7cf0920e819f383f4ad0a916a6ea4d59f1bbb0660503bdde,2,0.0
021259fd12f8e72b27bce4b687caab0375f48c6fc66bff81609ec575dfdaed0441,2,0.0
03037ddd6aaabe3ce80ca8640d89e823640f80db3b959c077ec5fae7362b1bc3c7,2,0.0
02c28872d38317b00526f84c7e084631c63a9414571a1ff18d6134f5615e7d6b5d,2,0.0
0375d4a446f4cd00af1516371963dea1cc961efc2a03d3a9e4701099565b9947c8,2,0.0
02c091a3afe0999f305748afb258c71c668cb76cb53818d43606ce1223c30e0bdb,2,0.0
02ea9f3533a42182eeff78eb67508cb0763bb16f125faccd8aef34b9065e1aae38,2,0.0
038f800c4bb228060423b861c59e420cf43271dc60afb4b1650be355f965c42c31,2,0.0
025dacd9159c293fbea8c9e973e6a970e10948a0a105f60a73d2ad9d8d764df14d,2,0.0
03d4744a473152dfe984933bbcf9a76274633baf31041a6f1b98d016c144f07a6a,2,0.0
02e1823c86f1a8e193964c3ab084d015622a07573372b0a842b555c6ce84176449,2,0.0
020afbb6313191092a8be4b939e96e9b400e8214d7c8dfb2174141e6a4e677fa44,2,0.0
03ceddc9a10994ff657ff5271c3d0848e8bc257e8727edaccd3328703ef4f62b67,2,0.0
0365e0def31fbc8e8afb96533f42c784f2389f3e001a399c03c67b4c05c58befd3,2,0.0
027230e7207075b18b089399c4244ca4b45f5e629108ef020f6812aba67037a499,2,0.0
028b06637205225f29f6daf40b4a8281eb3dd8aceace945e7b012fcc9e6a1e1b39,2,0.0
03e20ae8b749c3e5e8b96c66c98141177e7b75571b90cab80c9085af7c80bd3852,2,0.0
038b19417ee84b5469217efb333b677caec115e0298823e71148d2741b40cb62d1,2,0.0
02c70c8e0af735ecd6080b5e226228cad4bf854479e888e100127c065092fdee91,2,0.0
03f32f98ed00b55c7c75bdab9b96d51b3d35c23ab977720cea1c62f768033b11fd,2,0.0
030cfc86ce4f91a385d607a4bb870810e9ff16b50230bf66c52e90dcd9f12cc8c1,2,0.0
03c6aea5576e0bc7ff5413d78e17e884dd1fa31e85935112c01b5f472c9f139ea7,2,0.0
03f883b5f59a8a16a5c7524aae2ed1daf0871a95861e0ba6d9e72faca3ec9138f1,2,0.0
02e8b87796f8c4123d1b4bfb0365584bb6a7177c73c71bc1e6659509d74a7504a3,2,0.0
0399dbc3a35831098cf472de4c9c601214c946b4291dbbc9ea63f202ce7aff2c45,2,0.0
034ee5bbd56bca96465a7cfc589a67ad8cd77022cd8c503c43e05739abc5004f44,2,0.0
02580e6dff775a4364fb74cd69cfc7794e78831fa6f8d51705eb61f0e8c5fac20d,2,0.0
036c3d46a4ac83b6f6629a00c270eb695c07e74ce37f33741ef95d5b32de51a643,2,0.0
03af319ef8e375dce206f6d7996e6818165a59346964beb4c4d10bf61a1df5cea4,2,0.0
03e5ad45eadb670cc03ca375a35ccb271c6ad0406273e5534033992d9b5fce6d81,2,0.0
0280d7d16f739a5d137a0ba5ddc244a520337b787628e6c33c1a7194b1640b7176,2,0.0
036d995116b63d60bd6bc205f3af146db467cce4ba11c626a2103d771fcf0e735e,2,0.0
031d64de91ac7a86259c7ad27b0b5ee86cfbd179de2102ed322656cd0e68a615ae,2,0.0
02d7057ed9daf04fa4126c5830c47a7971198bea540ed969565346d5e203f81a2c,2,0.0
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,2,0.0
022454c037ca4d199a9e680305b0239c1c7b278fccf8fb80ea9c5a4c60b0342d09,2,0.0
03ac167b1c488f19fb964aa400da874b1a6e0067e4c256b52172a5fadc52be5007,2,0.0
033c1f7758d2217bfa489fb31ce0c5b335405d453a9ac69ae9019935dc4fe3586a,2,0.0
03aaa0482b2948bb7d31d5e2eb1141ac8a72216dba3ff2d41acad4cd665926d2ca,2,0.0
02442daab8294f13b8fefda442e312804bd488fc6c025a59ec5de2a89e13628157,2,0.0
02bbd2184a696facc4ed1f7ff697cf1ad83e85281c4224de5dad1c76c5c875c03d,2,0.0
02cc5f59330bf09cfb996221c24ae408542995be2692290da334df77c341d67d74,2,0.0
02bf2e42da9e3bbbcad7ee30fe490b5b0192d5d59050bdaf368716f976c91ef5ce,2,0.0
02f910855661901b03785fd51e6527887fd6790085d708b504be142dcc2eda28fb,2,0.0
036a7677b9e15419d56b11d8860105e26f316eb4e360afd815e9391ff667c7af98,2,0.0
025a5df323f2a8f4d132cc04bee00eb243bceabcf63373a9958aa42af59840d9c8,2,0.0
0340535b97ae54574574212de8a9e3bd2bc3b4e781e5bb2287c0d850d050566039,2,0.0
0238e5a3b339f7f97a784e2d62d10a6c5b79a35252bdd9c21378bb2341546c308c,2,0.0
028f7ef05453b59bb74d449c637554393f78de10dd058361e5cbcbbd5fc13ada1f,2,0.0
039725c184acc78a97fbf91f5e75d31088e967fb4ac0567c851f032e8c28394d3a,2,0.0
02db7684cfebaa9d48a97be7d80cd5c87d1e98d7c0a87b64e1771725a5fe24548b,2,0.0
03736eabf99d772903d72bfc8b2e9792e9f408f3c0456a05267737fec607a9d3e4,2,0.0
0324ae066608b2edf489f37c5cf47ef4099ceaf7b58d0854699f083d897b4172d3,2,0.0
023e42016fecda80992123cc97b8d78e09f23dfaa8ef929030de305df7be85dee1,2,0.0
02ec8062aa442b23ea69f446b74289781fd0399a587b7affb7efcaa7707aa7bcd9,2,0.0
02c5eaec20c5aa285daf79e973d1726cd21faca1facad63596263ec827bb8eeaeb,2,0.0
0202d9f3575d6b788235dc617262ee3bb2d4c3c740adae6e98016bc1396e1a279f,2,0.0
02b1afba6153f9668ea0be12f4dbfc396a782a52d3eccf868732a1088eb2cc5d69,2,0.0
0389819a7125ae55835a4c682edc21c712f2193d0af1f13be9d1d04517d4bcd1bf,2,0.0
02f31c6765718b260097d9e67c76bdf13bd7d09e0bb7731f7a6662f6fb7c063c7e,2,0.0
0265696f905c91970739c92f14da3f82dce8d85936e8be1cc04924ed06d54eefde,2,0.0
023d153b512346a3a6026859ecf906d7f6912bc9fa4214ed4439ffafe47ba53cef,2,0.0
03c0b0ce7d95883b419cb42af28c1b8f6ebffcf09ad775cf837fd9793be8d78b34,2,0.0
03f443db3ab1a0d7f2a785cefe724e8c4b86f2f21b4ed5dd4a12474b51afa0bd6a,2,0.0
03b428ba4b48b524f1fa929203ddc2f0971c2077c2b89bb5b22fd83ed82ac2f7e1,2,0.0
0396620732b4428a226679fffe087ecd7463c883d5941f8bcbe59150ea422ed802,2,0.0
03d886a2152b42d99c2bb56f8c1da2fde6d04c528ed73e1ccf54f6f4e107f3ff2d,2,0.0
02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0,2,0.0
0301412ec265f59906f1c08e5742374913d906300e7609637c9476e952a886c4fb,2,0.0
021e6d5a9a8c53456d9b5036ad78d79b187dedc37e20aa179d51c4583157bb4075,2,0.0
03ea077fb0f3275ac931342e62d7a207bb77ae8e03fb1a18cd971fa979d8e84f6b,2,0.0
02efa4cfedf5b09cb6b2b9cd3a281ed97e6078e8d2567f9872921959ee0274e92e,2,0.0
03632df7a60c308ab7f48ae13c690a9e3efdce9ed27a836bf5494794c3cf4e0fb2,2,0.0
03357ddb08ef2d0e9de74a6f21100a128b0ec5859dd5583888667a4ede2c1bba2e,2,0.0
032cb0590fbed63b3d07bc5f3b227d192b54baf9584f5cf2e6d524a9f6d519c7fe,2,0.0
0286c1c541ec142c10f3bfb13b668de151f0ce00ac15671c191dccbecacdc3eb2c,2,0.0
03966696a6dc60bc33c602fad914d1ad6d8dd5d80212778a30a6be1469244f0b5a,2,0.0
02628ea570ef167daa4de5d967f692df447e2375f53b4351ce464fd5a5852643ab,2,0.0
03e75549c875fafc9dd3f5432fdccb9f74c9fdf60cbf70af82b59a8fe31cb91b60,2,0.0
020b7294606f788bac3f2858fd454b7ab2b30e85067b0b20ac1c361c575583232d,2,0.0
0397399ef74ff50d059e5d890f4f45e42597447d4649f819a77e84ed9b9f07918e,2,0.0
025a5ee57cea3eafb246ebbce6b00dafcb171336c161915716055e11c1bbc16f85,2,0.0
038992688d8649e75dfc1d8fb4e2833bcd78140803595d4ff06e2bebdcb6c2e66b,2,0.0
029a25d429c9d917d429df2704e31d2765a60781d37a3cfbdd1eec4a23ef419fb8,2,0.0
0282d3f067cc541bca91e1016125c9361631fe7b6c8bd3a5711a8809489864fa8b,2,0.0
0396c629a027fa85590bef172559ce699ffd0b4d2ff080bc7678c1c2e6933487ac,2,0.0
035a226cf38c8369d9b3fa1fe703da6e90df5af4ae6ec734535875bcfc415f5f09,2,0.0
03dfc1e5b47cd336bdd63c9594331cfe6236785205b3b8992bbda991330cd24213,2,0.0
020a593aabbbea6ff5864d6f16f50d47f090afdae3fe081c8b206f7033d84fb4f2,2,0.0
03e35f46a031560d437b3b2d81dce1039a19d12421d5a60362135448d0d96a077f,2,0.0
037c1ecf07d8d8b0627397c8253933e494e2b45b21254fb444368db96b8fd0ba40,2,0.0
0340cebc736a14b2b1598e896635f0858fd5dbb62c27d91fdf5cf16de9bafeb32a,2,0.0
0375df6a5a4bbcdf17abdbc58d732727fa613abf49797b3f54446f571cc21f8b76,2,0.0
020178aa41f8cf45612c2f1d3ac8366e4cea99b9da9a012ee3da6c51a850396106,2,0.0
02eb57e397fbe2d4fd545e610873cb13d0d6e8fa6e5e16e6431edffcf576b87506,2,0.0
027e4b814ee4c9ded692625042204200dfd1915fea1abcc4a0bde0f531d421239c,2,0.0
02c0bff92df732e68fa96dd3ab78e3288990b1163d21b08bc144dac08ce6c8f40f,2,0.0
033a77f549127ad6b3c1a5d0f3c9c7acafed62de7326979085b6e1400044f3c931,2,0.0
03633047a571fab3fd4b7451cda8c6486b3a4424ee9d9cc2f5e782769c254508b9,2,0.0
022f3c0c3ba7e38023334faf9f7a794147926c0f58e55f74bd26e5661eba7490c4,2,0.0
0399a6e8e6f59933aacad3c8541373df38aa490c2a80b0d70b150402fb56cef34c,2,0.0
02a07ed0a5f03343bd705b06a72eece53efdf791104261b0a1db71ac04c843d7b5,2,0.0
0353a16f90d20212cf3e8c8c146e6dbdd13f03f5f73318b71d5c209f2b2e8ff114,2,0.0
03099d1a06f38ed617369345be9269cdd8c460899b12604d23b39aff9e796afd2c,2,0.0
0290daa673e7f57747190459bbca307ac3a16ebca780f9654b852b7605354bd989,2,0.0
0371966329b6fd877abe25334c9980b342edf630fe69011e5a086c47893c8d5077,2,0.0
031f6622ab3b5fffa80bd7a3e15492facf4f0249524229460a0e73dc188c6fbe90,2,0.0
034d36806dc0237909ca27e7f436760c5490d7d10c75c2ab05742ea90dd040bc84,2,0.0
031e8a8f9d9ed379a30ebbf24abcd816781b3d5851c4d6970c0bffb5a1766dd62e,2,0.0
0365bc9f5bfa169fb6efe53cc7cc840274da3cbfd8fca4e1065d0f1794dbc5448e,2,0.0
03e13380639fbf0a3a990e74185ff966bc87780f448d2e8653900eff8e47b047bf,2,0.0
02f1bb104bb1b747833f179d245853da9e0a56ead44e6cf8324f005977cb4811b2,2,0.0
03527a604ea559dffb568dd64a8bb1f61f09839af69a134446bcb323200b818bf2,2,0.0
022f6631df766a21578495371fd49e402530b31c3b17da6c4c8b16354278e237aa,2,0.0
020ca935fc4f4a573da5ce156dede6793c466e3378dfe74df9b762661cb76c667c,2,0.0
02b5822c6834be1c431be08ab10e9e2060974d8ecf4e72bc264b0846b691c49b99,2,0.0
02bd0e041524380fdacdd69ac9deb94036c8b7c4da81e423218fb38dd1c4fa7670,2,0.0
032cc427a20f16a859da745ba80a587272460a4c1f3e46d73212f775efb0d0b0ea,2,0.0
02ab59fe44efa665d9c3088096a91407d82605f0dfa55269aa06392fa08d87354a,2,0.0
03b1028c8f9e46a84d18d99dae8934fa9739500b704f94533c9a65b63bb13f3553,2,0.0
02f8984d56b9bd0093e8b812cc5477f7ed221e22aed9a28a0faf9659f388b95b24,2,0.0
038ab6e13a0a9f1fb797e75a1c415f8eb11cc8c4ddb6a24b991a2791c4f241d782,2,0.0
02586d58fb42222ad854925689f7242e2832417e16f8aeaee0fca7a3f5a63a912e,2,0.0
03ccb1fc188aae4f61d04b0354880ceac2e2a95ab3883335fd72e74b1f2f6ced0d,2,0.0
03f1db77bbc0ba75c8876e4967c8d7f98053b76d0382e2e61931f00de2c7cb6605,2,0.0
036eb428079d00ff12e20c53c7336c470228507c41f3f618ce6fa7ac5fddad6dcb,2,0.0
03ff0539162bbf53c04f460147fa5a1e325344c204e048d022c3fb537a76e38d06,2,0.0
0330f1558156d26ec416f6037662cfb242d88263dfe5442ddb41be605d465ff371,2,0.0
021db0940704ad1a149e7d2886e99e145e60513177cd6219be362b94cfc9f3cf2a,2,0.0
038a8199d79c4b684483174a1bcaf00cab020ac53ff7110f1fafa5073795125ead,2,0.0
03d064222fd2db11c553b7aef8d63d3ddfc6fdf4391d8e2f5997fc668f93789d33,2,0.0
039dce5f4f268060d7128267caba658a7e8cd0effaeb81f0daeef843ce2b22110d,2,0.0
0300f34b1f81a0d6a30190937a98ad0008462fb647a7717113fc771dc407e8a209,2,0.0
0381dfa9a8a490f9f8699a831364d4d465c2dda2c035b15f7d510a5c599db33f8d,2,0.0
038bafa2ade26e431936e482348ee0b12fb384c87111ebc64a47090675c650fcae,2,0.0
03dd803b521a8b7fc7d40ec9ff08415b3231a47b137b0782ca3a8e3b2a4d27a43c,2,0.0
023c4796a470ed64df84865e509cc4e413ac4a6798ae7993595a707d8b43ba44da,2,0.0
028a3a69336f1c21b584e826293de1feb81435dcaee927e6b58dd76385142da044,2,0.0
039402bd9405e5eb49a7722aaa4da067b9519ae64f4c7d9073300987b01b2c462b,2,0.0
03ee42cfcb9540159fdace61e085a9bb6f27b272385f640f0be28df73695ed9817,2,0.0
021fc6757444151a485bc92bdcd28928e7eb89a9ceb847bcf12a07ccba3b1a34b0,2,0.0
0341476bc1328f180685e77b4c1d441a42413e3550d4024ce13e6146f76398e095,2,0.0
034fdb2d4d941bc73934fe07e0b9e8ebb3297b3376a1df28e62dfcd5cdc8cd8e30,2,0.0
03400d52ac1e8b73c19a144996f59ea2719706ae08a719bc465b8f02460127493c,2,0.0
02018467279b42635c6e923b71d6bd914ebe8541decc09c2f5638678d038d954f5,2,0.0
02d1f8b777412ddacca2e8b69831126314d3abb8f73c8a72e9f566758028f35d2f,2,0.0
0395b10f94f6fecf924a83fec988c88b880c32b1a4c15b1e68095cb90848eadaeb,2,0.0
02b850275618ec21b883be32f459da498bf75ae8ee694bb1ad99d9121403d50ea3,2,0.0
02469548dd6d634e33a787a16669a2681a9037c350521940347605d5085d9e221d,2,0.0
03d9c9f78538aca13211170a5fe1b9f5dd0add77c3c33b03d472c64f95ecf5b2fc,2,0.0
025caec338b667c6ac29fefc94104058c1aaa8396188e14d8de8dc3e0c9ab93ab6,2,0.0
0230aad646c09d4e105ddbab4746e8ad88ca047a02c67b851fd26d0501c3a48536,2,0.0
020c2bbb28886810e1ba20042ea7b92ead8baa29b106085cfa72d2c1c3c2253080,2,0.0
037918095a05bc84bf8599b61db2f0b477ac8da768017dbc7be5798c21db8797a6,2,0.0
0276400ac06e98203e9ef8024e52bf65391af8a5c1497f929b36f13e4a7aa16afd,2,0.0
03e4df2558737184a1be19fc5a3bc39380c97cde5e9718e952adaa551a597908fc,2,0.0
032c5ca2847fd80011ca2c869ffc552c66125d8a36386446f5a05504c5c7e5d332,2,0.0
02b6859c3c6e9e46cf88501e36aba7ee06ded04aad0080a7092bb2905aca598732,2,0.0
03eb6dbdff2fde24b244aa953b1ee182c92928435e1bbee48b4d7a2ee4a94ee8fb,2,0.0
03590d628002dbaaf8fd8b20e5a8624cfa051adb1f85167bdc7e47fa994dc44339,2,0.0
02f06ad40a3d8719a724b9f89f7a48b1772d5a5d6778e761c4a18708803ddc41bf,2,0.0
03501a7e40cd301e12e6df6ff0185a7985cc4ead1cd2df5576422ccd5483f07c6d,2,0.0
03425ed466730ad379a9fe05cc020f5127b3f0d4fb875ef8df3e79ca28cb8ee547,2,0.0
0300ced599f117cc95f39036fefe2b2b30e4a242f6251bea3f82a6d868c9076a50,2,0.0
038d215545aa370dcd6af63581bb205496113d4185e70dc5af5fb4ee0c499910af,2,0.0
02e26fcadee7a8c862ed35e8acc8216fcbfcc7dff9e274bf3a92dd2669eafb641f,2,0.0
03c0fa6223d761368b51707d28e3265af0b9888e17e97f8ed486eb02f43d242e4b,2,0.0
026141fdb97960e513e59a3f47db39fadcf4ac80fec379308cc381d58509c21c5e,2,0.0
035c4456f52f70bc2b5d55fdca73b63752aeaccbcadce3cf8ef53d7c9e37674c57,2,0.0
02b79c028902004ca41261fbfb1243989980e578740b8057ab34efaf4cffc71cc4,2,0.0
033c1022037112db6a362bd063d88818731bb1e92fa40eb9b573b62b9f701cb4a0,2,0.0
02ebdb7bc084507a88b98094d20b70fed760d57bff49d14faaf0a711ef27db152b,2,0.0
03b054f1e1485492f2ac173d268b675dc7bf058f6d54ff5802a2e162c2530e47d3,2,0.0
02bff8a0acb3c6a18acbfa18d4a6c3482b81ccafc51321a276ca3671b952bed797,2,0.0
02296456f9c4faca40b4a5eaf3eaf71780b9b6993e3e9eb51a2b18ac06ad6bb83d,2,0.0
02a1fdb8e3d49244dd6da6c43a60411ba9e5e7881071c458863427f67400feb55f,2,0.0
02dfb4c1dd59216fa6a28d0f012e188516f63517db68c4e4b82c3af41343a05bc4,2,0.0
0341e942c3d3f35b7c89175588778003a74af63d02794c90314941c7311b14559b,2,0.0
029acbb2699091a42c02d77bbc2718edc6864b254c310ea0e7626243dcae83a4fa,2,0.0
0291a9c2948735b72e8b3a4474734f5af39aa3e2d23aaaafce0d0ae9e71e9d135a,2,0.0
025f806c1c21db29f0a5d8ede16c6b21d9ae6c54b66695a4a9669f943b9993f95d,2,0.0
025eb73588b8a32b063a6d9eb0fdf22d82ee850c35f779aa682361a807a464ff32,2,0.0
03e05b17fbd3b3d67588879c638af9280b846ed9024f622cb8db54c7cf5f7304af,2,0.0
02abb8c4a2d97453d2540edf334e83436ab7584cc42d475a2e2f88c46390ea9055,2,0.0
0240c9d159c70e2394c6d179a3f62d6970d87f4a56956e16c35b9833c987d491af,2,0.0
0213a007ebb3843143cd98e578fe105dbccadfa5202840bbd4b832d8cdd63a2946,2,0.0
0318cec4082ae263053f6b738f8238a62d7e426993c31131e5d1d21a5b5c0927fa,2,0.0
033e963ae80facfebf0702c041b25d8e03534c30e234e99f67fb5aa9eca3e1f867,2,0.0
033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf,2,0.0
03b07031f39254eb79b2f03d2a5aa048bcb9ad94cecc35488737429f4f55faa019,2,0.0
02ce608a7507f67a7cfd817aa2400375ee216a410b1e3faab202bfceab1c5e0afb,2,0.0
036669f8caf34072e574d9783f4dd093154c5b50f0386f6d7a08be1291dd4d9a05,2,0.0
034b3952d58f4cc373062517839d056b4237a4a71a2bc0302fa15d6b4380ca5620,2,0.0
03d7efd8af88abdf72537659bd19cb2687905b5452dfbf78ed5f913235ac93a212,2,0.0
02b713cf6aade8457db6989b7cb27c6d92612be52b82fec0eb479e891b6863a886,2,0.0
0246ee8e4c965296799eebd29a0948b9a4641843298b0f2a8e42256c4b594e4b8f,2,0.0
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,2,0.0
03a6eb1774c41a1fd77590c8aa6c2e8c5c0a764277499645b61cc1220f4f9c900c,2,0.0
02f0814da98d0d6c2ced33941788828c7ec0ab1ff1da0bbf105ac1324d64fcd875,2,0.0
0272c56f8a85f4ab5091045fa52ff6971e00c072cea338ef0f4a42b84264d80bd7,2,0.0
02f235d24729fb6d06c7d4e7d3b7268e33a4ca14a1044d7a2b11b1670e2555edac,2,0.0
02a41c1881922377ca14876c04709406d304922abe7583911c8424b3da2470abe6,2,0.0
03005b000a0ed2b172e7608b062bfe2be18df54769a246941b2cebb5ff2658bb83,2,0.0
02562a8b25df3a63c2acd406e20c54595e6d95bd799427c0552b9aa2832fbdcbfc,2,0.0
030804acb8ae599f77d9555d26e334669a7937d9ef5f804d6725e76fe4829ded7b,2,0.0
02a8f260f11a155511143dfdbdccb7444ce36cf028ca5dcbddd558cc7a0d104d4d,2,0.0
036e1cb969fe1b54a05219229580d8bbbd2ce724fe3dc92f921dda9aa5968abfb3,2,0.0
024a15f2dcc57002b8320c93ce8088f877a4dd5e5f98d98b025c1c20756abc55b6,2,0.0
02cea30224b6b674bf0082a7ea8eff26a6983cc2cae5d2e27535aebdced3f8d6ef,2,0.0
03e5b13aade6d25213c77d3c7a2574345b0e4af23e10f43de808311a9981c05209,2,0.0
03169b9547e2e06dd1bd2bf4ca82790070bdab4a90befc0cd83da30de252c3cb56,2,0.0
0323c438b2ca6b5d7d9f499edf3c5c37b83de72a85e1ebf057aaff70383333b9d7,2,0.0
03075be79c07a025a3a7756150556c587c176df97251b564d37af3a37d0db2b0a2,2,0.0
023594f0de8d2cd8ffbb2c36bc194e228588bef157df07ba0d15df65717dc69548,2,0.0
