scid,message_count,percentage_of_total
974543335362920449,2,0.0
793742941820878848,2,0.0
993712220984311809,2,0.0
1001317543006830592,2,0.0
991652835757326338,2,0.0
944377134255374337,2,0.0
788452091740028929,2,0.0
964012212833026048,2,0.0
1004596286588715008,2,0.0
958298050960424961,2,0.0
992076147732316161,2,0.0
972078230142386176,2,0.0
996817241764003856,2,0.0
996724882874630145,2,0.0
582998448542187520,2,0.0
694692337286053888,2,0.0
846514002345328641,2,0.0
1001811223625072641,2,0.0
850407373014958081,2,0.0
843269343585632257,2,0.0
773091914367107073,2,0.0
850945034219683841,2,0.0
984558786677178369,2,0.0
830884444487024640,2,0.0
1001896985476136960,2,0.0
696203066202390529,2,0.0
769615258523074560,2,0.0
837820163917545472,2,0.0
868622982152388609,2,0.0
993803480612536320,2,0.0
759372208272506881,2,0.0
870421783173595136,2,0.0
966629050561921024,2,0.0
994799638029860864,2,0.0
783116161822490625,2,0.0
920297829530337280,2,0.0
996752370637340672,2,0.0
985706676767948801,2,0.0
775872579179446273,2,0.0
622749092390699008,2,0.0
988465351497547776,2,0.0
747196216545509376,2,0.0
622373059485368320,2,0.0
746909243981627392,2,0.0
1001373618082086913,2,0.0
919655714878324737,2,0.0
996913998853439489,2,0.0
1007526485172289536,2,0.0
996313665587118080,2,0.0
896249311376244736,2,0.0
1005893710412447744,2,0.0
793205280544849921,2,0.0
687140891342733312,2,0.0
824525968838361089,2,0.0
864813174379315204,2,0.0
824163129927532545,2,0.0
987548358951239681,2,0.0
925131282801295361,2,0.0
992799626327162881,2,0.0
845879584161267713,2,0.0
888244866556493825,2,0.0
833040586789289985,2,0.0
702200902160482304,2,0.0
702293261118210048,2,0.0
769964903232503809,2,0.0
850411771137753088,2,0.0
977748411645034496,2,0.0
821142771480657920,2,0.0
822395115319918592,2,0.0
862255710242734083,2,0.0
977110694871171073,2,0.0
997713343757746177,2,0.0
789994706583420928,2,0.0
999139410321866752,2,0.0
999473661903110145,2,0.0
787779190599516160,2,0.0
908735365314904064,2,0.0
999292242453331969,2,0.0
905447825724997633,2,0.0
1003452794516602880,2,0.0
996678703280488449,2,0.0
996920595890831361,2,0.0
994808434205786112,2,0.0
996579747426533377,2,0.0
952026436650795010,2,0.0
997425271682695169,2,0.0
997527526265913345,2,0.0
996189420690276353,2,0.0
871522394379649025,2,0.0
823949824664207360,2,0.0
857731219902562304,2,0.0
839817976502812672,2,0.0
981260251773206528,2,0.0
997526426773094401,2,0.0
996579747421683713,2,0.0
610367491989635073,2,0.0
1006077328748445696,2,0.0
839314400208683008,2,0.0
995907945689317377,2,0.0
994095950474903553,2,0.0
994760055566499841,2,0.0
985708875768594433,2,0.0
995463743038488577,2,0.0
937104964315250688,2,0.0
997222961633951745,2,0.0
997363699028918273,2,0.0
823157076750237696,2,0.0
823110897333829632,2,0.0
1001372518524780545,2,0.0
995796894995251201,2,0.0
686946277800280065,2,0.0
787993595428405249,2,0.0
945261141574025216,2,0.0
836718453237743617,2,0.0
979165682235604993,2,0.0
883294865240621057,2,0.0
937869125002723329,2,0.0
817820047323824128,2,0.0
826031200139083776,2,0.0
995141586080890881,2,0.0
994756757093482497,2,0.0
814640259782672384,2,0.0
772686194596511745,2,0.0
994098149499535361,2,0.0
994598427317043201,2,0.0
738474890309074944,2,0.0
883554350108377089,2,0.0
1005557259729371136,2,0.0
947534931675447296,2,0.0
979098611997278209,2,0.0
993583578062389249,2,0.0
803874941444227075,2,0.0
913064142669545473,2,0.0
990836998122700801,2,0.0
1001113033792094208,2,0.0
989663819188469761,2,0.0
981164594315460609,2,0.0
852450265626247168,2,0.0
970638969514557440,2,0.0
965124918597124097,2,0.0
828616151990468608,2,0.0
931302841496633345,2,0.0
980104665157337089,2,0.0
946913707596316673,2,0.0
794656635876540416,2,0.0
1003485779844923392,2,0.0
799659413785608192,2,0.0
838139022288945153,2,0.0
830986699078565897,2,0.0
620575357929521152,2,0.0
618548957978689536,2,0.0
614998634933977088,2,0.0
607549443691970560,2,0.0
603994722642558977,2,0.0
599572486814040065,2,0.0
599033726144937984,2,0.0
1006691955808337921,2,0.0
769915425249034241,2,0.0
708352669661724672,2,0.0
800799607334502401,2,0.0
966482815487377409,2,0.0
782267338846109697,2,0.0
781182120834564096,2,0.0
771505319013842944,2,0.0
759079738200817664,2,0.0
992507156344340481,2,0.0
802044254545313792,2,0.0
989658321603198976,2,0.0
887854539999805443,2,0.0
939555775792611329,2,0.0
829650792433516544,2,0.0
1005893710409957378,2,0.0
826947093437612033,2,0.0
996322461545398273,2,0.0
809725442701459456,2,0.0
806351041643937792,2,0.0
934397966779482113,2,0.0
956956646777225217,2,0.0
910438508815908864,2,0.0
805003040390250497,2,0.0
946308976270901249,2,0.0
996377437129670658,2,0.0
892881507183624193,2,0.0
1000218031350349825,2,0.0
1004235646825463808,2,0.0
884958426399309824,2,0.0
989502191022571520,2,0.0
986640162225586177,2,0.0
830453435971207169,2,0.0
779117238017064961,2,0.0
760379360848379904,2,0.0
754969763651387392,2,0.0
714270241261027328,2,0.0
606520300779339776,2,0.0
623991540531396609,2,0.0
606021122441871360,2,0.0
623605611982028800,2,0.0
810865636267851777,2,0.0
995776004320198657,2,0.0
883391622378881025,2,0.0
992036565321449473,2,0.0
772457496242683904,2,0.0
747585443540041728,2,0.0
988773214701223937,2,0.0
970717034745364481,2,0.0
997542919449804801,2,0.0
837892731609808897,2,0.0
820879988253589505,2,0.0
917071862562881536,2,0.0
966442133546467329,2,0.0
754378226472255488,2,0.0
922555126996926465,2,0.0
838824018039341057,2,0.0
802896376112021504,2,0.0
807337303502749696,2,0.0
1003291166390484992,2,0.0
932618956912918529,2,0.0
778119981003243523,2,0.0
698928755590496256,2,0.0
699343271481573376,2,0.0
719326895238742016,2,0.0
729488581735809025,2,0.0
729750265504333825,2,0.0
733685417570336768,2,0.0
742878434252423168,2,0.0
743156610748973056,2,0.0
919445708008980480,2,0.0
991451625071050752,2,0.0
994657801012510757,2,0.0
769168856837390336,2,0.0
768216679766687745,2,0.0
695700589432537088,2,0.0
834633779130728449,2,0.0
844575563310366720,2,0.0
914750793549152256,2,0.0
981165693902454785,2,0.0
901723779702063104,2,0.0
772664204353339392,2,0.0
994143229671964673,2,0.0
989918905842728962,2,0.0
957878037663514624,2,0.0
582828024233852929,2,0.0
959794486351953921,2,0.0
997574805376401408,2,0.0
974157406629330945,2,0.0
863204588763283456,2,0.0
827331922436030464,2,0.0
887842445472366595,2,0.0
962443209883779080,2,0.0
977258029427195905,2,0.0
935922989350846464,2,0.0
914844251932393473,2,0.0
973908917058273280,2,0.0
973712104463400960,2,0.0
948907122199101441,2,0.0
896641836992823296,2,0.0
971614236253683713,2,0.0
925303906084323329,2,0.0
914902526123048960,2,0.0
988908454764871680,2,0.0
1001904682158850048,2,0.0
804557738099146752,2,0.0
983703366678609921,2,0.0
975967202967355392,2,0.0
961049029094014977,2,0.0
678279927114170368,2,0.0
748197871515467777,2,0.0
753172062204985345,2,0.0
753736111612755969,2,0.0
757210568367472640,2,0.0
757465655084908544,2,0.0
758794964696498176,2,0.0
761879094738092032,2,0.0
877885268082360321,2,0.0
764159481832669184,2,0.0
767926408641445889,2,0.0
987990362428669952,2,0.0
972131006729879552,2,0.0
995085510938591233,2,0.0
995084411444396033,2,0.0
755751516393635841,2,0.0
971382239342559233,2,0.0
743165406842257408,2,0.0
986029933269680129,2,0.0
992338930983043073,2,0.0
895712749573439489,2,0.0
977722023432159233,2,0.0
817894814115758081,2,0.0
937600844207489025,2,0.0
848008238662287361,2,0.0
783539473744789505,2,0.0
927009248595083264,2,0.0
827060343121379328,2,0.0
856054464634159105,2,0.0
904049246914412544,2,0.0
727078452215283713,2,0.0
956947850716184576,2,0.0
992271860741898240,2,0.0
1000708413527687169,2,0.0
888927663307685888,2,0.0
1002877750002057217,2,0.0
1001862900714962944,2,0.0
936468347115012096,2,0.0
839554093766803458,2,0.0
978098056445558784,2,0.0
938828998661373953,2,0.0
914766186615668737,2,0.0
919900905943728128,2,0.0
771785694515888128,2,0.0
772039681748172801,2,0.0
774072678648971264,2,0.0
774524577951645696,2,0.0
774950089025454080,2,0.0
777162306435678208,2,0.0
777509752052514816,2,0.0
780292616024948737,2,0.0
781513073917165568,2,0.0
784029856114737153,2,0.0
986956821611282433,2,0.0
789889153462697984,2,0.0
994484078249115648,2,0.0
846660237280411649,2,0.0
888508749573783552,2,0.0
971904507469889537,2,0.0
841655260424437761,2,0.0
902618782241325057,2,0.0
917735967561482240,2,0.0
715558868896120833,2,0.0
993811176953413633,2,0.0
765628429367705600,2,0.0
929587603319685120,2,0.0
1006442366733320192,2,0.0
993296605646684160,2,0.0
1004661157814337537,2,0.0
990186087138983937,2,0.0
890067856918052864,2,0.0
1004455549195976705,2,0.0
963774718418944001,2,0.0
940341926650970113,2,0.0
954229857925201921,2,0.0
932644245953445890,2,0.0
756050583649255424,2,0.0
989735287379394561,2,0.0
975281107528056832,2,0.0
910269184124321794,2,0.0
799771563942674433,2,0.0
798289422279704576,2,0.0
959536101123751937,2,0.0
934684939288379392,2,0.0
849337548265226241,2,0.0
1001613311545769985,2,0.0
934599177330688001,2,0.0
739833886684413953,2,0.0
745512864130596865,2,0.0
1005524274361794561,2,0.0
777886884541366272,2,0.0
986879855841443841,2,0.0
689810505610297344,2,0.0
994316952460066817,2,0.0
861749935042920459,2,0.0
977449344441974785,2,0.0
978956775074234368,2,0.0
996895307078565888,2,0.0
973206329117704192,2,0.0
756166032363421697,2,0.0
912081179220836352,2,0.0
827403390637441026,2,0.0
940488161606828033,2,0.0
975602165021540352,2,0.0
998685312156762113,2,0.0
996047583706939394,2,0.0
945751523746709504,2,0.0
876694496959397890,2,0.0
912577058987180033,2,0.0
1005420920452481024,2,0.0
992385110389227520,2,0.0
946877423738552320,2,0.0
970779707022442497,2,0.0
986427956462878721,2,0.0
745092850663292928,2,0.0
992507156218707968,2,0.0
1007330772127973376,2,0.0
959338188931923969,2,0.0
989211919971319808,2,0.0
996552259466690560,2,0.0
992688575718686720,2,0.0
828886631880261632,2,0.0
881810524540633089,2,0.0
1007424230465208327,2,0.0
619128400657580032,2,0.0
1006175185273552896,2,0.0
822585330820710401,2,0.0
1005713390465449999,2,0.0
685237636773052416,2,0.0
680131504735911936,2,0.0
668185310981455872,2,0.0
667144073375711233,2,0.0
664666873684951041,2,0.0
664152302324023297,2,0.0
658935119705407489,2,0.0
979050233477922817,2,0.0
969720877381189634,2,0.0
968784093428973569,2,0.0
976347633787142145,2,0.0
823240639674646529,2,0.0
738410019098001408,2,0.0
754041775890169856,2,0.0
851738881639514113,2,0.0
927510625986019329,2,0.0
925720620938166272,2,0.0
766200175490695168,2,0.0
975418546530484225,2,0.0
1005803550446649345,2,0.0
770526753861271553,2,0.0
996164132029071361,2,0.0
967130427942961153,2,0.0
868550414432403456,2,0.0
1000573173474328577,2,0.0
953266685866541057,2,0.0
992793029370118145,2,0.0
784507044059873281,2,0.0
949316140639322112,2,0.0
990917262455865345,2,0.0
985034875366408193,2,0.0
983535141339201555,2,0.0
996245495829364736,2,0.0
999482458017562625,2,0.0
795057957607636993,2,0.0
1006856882453479424,2,0.0
1006987724365561857,2,0.0
921607347987873792,2,0.0
933660194377498625,2,0.0
972092523926650880,2,0.0
827328624021733377,2,0.0
973464714449846273,2,0.0
804784237512687616,2,0.0
816815093666938880,2,0.0
1007427529091842051,2,0.0
830986699078565898,2,0.0
807017345569390592,2,0.0
989473603669327872,2,0.0
770667491212984321,2,0.0
775271146313744385,2,0.0
974569723604369409,2,0.0
774653220901486592,2,0.0
982608253026893824,2,0.0
876014998787719169,2,0.0
1004231248790880257,2,0.0
947935154033328128,2,0.0
996098161362468864,2,0.0
989486797762527233,2,0.0
792669818486587393,2,0.0
640604061718872065,2,0.0
640083992738725888,2,0.0
947339218551635969,2,0.0
914504502775840769,2,0.0
1004023440997285889,2,0.0
873651048800387073,2,0.0
962135346570854401,2,0.0
887842445472366624,2,0.0
997108612355457026,2,0.0
890814425260621826,2,0.0
997893663654281217,2,0.0
886055738923745281,2,0.0
981443870393892865,2,0.0
735889938387566592,2,0.0
994641308320006145,2,0.0
856256774908739585,2,0.0
699958997935652865,2,0.0
613494503045070848,2,0.0
566218801570775040,2,0.0
634227993812205568,2,0.0
630532535227449344,2,0.0
993808978053562368,2,0.0
934142879993233409,2,0.0
943304010984718337,2,0.0
851481595848032257,2,0.0
858539361059667968,2,0.0
990272948720893956,2,0.0
929684360322088960,2,0.0
934520012483461120,2,0.0
722791456449560576,2,0.0
982314683523268609,2,0.0
981178888082948097,2,0.0
892596733578182656,2,0.0
968644455361282049,2,0.0
883302561861402625,2,0.0
850774609966071809,2,0.0
997117408501235713,2,0.0
961131492505878528,2,0.0
773223855750643712,2,0.0
987720982097362945,2,0.0
981085429608153089,2,0.0
874233790002233345,2,0.0
762636658367004673,2,0.0
994523660770344983,2,0.0
853019812578263040,2,0.0
773261239163224065,2,0.0
605109627414446081,2,0.0
820412695783800835,2,0.0
718263667451101184,2,0.0
975117280358039553,2,0.0
890927674998849537,2,0.0
1004900851399262208,2,0.0
958542142534647821,2,0.0
1007204328240185344,2,0.0
938294636081250304,2,0.0
1002874451523862528,2,0.0
900261429217198080,2,0.0
918384679404503040,2,0.0
863170504033632257,2,0.0
914824460881887233,2,0.0
781195315046383617,2,0.0
955354658547957766,2,0.0
933818524030992385,2,0.0
605217379549249536,2,0.0
677419009566113792,2,0.0
893035438720548867,2,0.0
933860305469112320,2,0.0
989010709374631937,2,0.0
1004929438617894913,2,0.0
979693447770537984,2,0.0
872289853485416449,2,0.0
850893357108887552,2,0.0
979924345178095616,2,0.0
821336285487890435,2,0.0
772508073734373376,2,0.0
965340423051018241,2,0.0
980409229725663233,2,0.0
978595035708784644,2,0.0
763807638184722433,2,0.0
823020737362657280,2,0.0
893367491333128192,2,0.0
947959343219867648,2,0.0
1003386823868940289,2,0.0
926280272479911937,2,0.0
914354969351749632,2,0.0
860010507487084545,2,0.0
850490935846633473,2,0.0
849875209280028673,2,0.0
849871910838796289,2,0.0
827185687471063040,2,0.0
849620122618494977,2,0.0
797358135982161921,2,0.0
1002397263382446080,2,0.0
934797089361100801,2,0.0
796161867251056641,2,0.0
788677491656753152,2,0.0
831046072761712641,2,0.0
957245818425442305,2,0.0
923107081829154829,2,0.0
925795387684749313,2,0.0
778887440211968000,2,0.0
981969436891217921,2,0.0
799728683128717312,2,0.0
823259331378741248,2,0.0
997792508624044033,2,0.0
805655050744037376,2,0.0
967719766062792705,2,0.0
952917041048846337,2,0.0
997315320524046337,2,0.0
938800411360296961,2,0.0
859676256093011969,2,0.0
667272716291014657,2,0.0
940413394807029760,2,0.0
967035870014144513,2,0.0
803628650730749953,2,0.0
842209414256590848,2,0.0
998040998393741312,2,0.0
995167974375686145,2,0.0
880152461089570817,2,0.0
998133357231865856,2,0.0
940362817364623361,2,0.0
899630309648236545,2,0.0
999519841508655106,2,0.0
929651375063564288,2,0.0
998192730934083584,2,0.0
891305907064078337,2,0.0
999972840275509249,2,0.0
636130148977475584,2,0.0
760401351147454465,2,0.0
762291411572555776,2,0.0
995377981120708608,2,0.0
637240655670738944,2,0.0
763875807928385536,2,0.0
774022101266661377,2,0.0
998767775557353473,2,0.0
775701055394545665,2,0.0
993901336922030081,2,0.0
929542523465629696,2,0.0
908038274889744385,2,0.0
863203489279115264,2,0.0
992491763044057088,2,0.0
775701055397101569,2,0.0
702139329493401600,2,0.0
870950648208097280,2,0.0
945378789300633600,2,0.0
913597405697998849,2,0.0
991260310169255937,2,0.0
936944435879542785,2,0.0
991213031040548864,2,0.0
881626906121666561,2,0.0
777433885780213761,2,0.0
805730916979441665,2,0.0
861218870858809344,2,0.0
1005920098699116546,2,0.0
1003592432543006720,2,0.0
900085507521839104,2,0.0
954355202243100673,2,0.0
1006851385120980992,2,0.0
965502051257548800,2,0.0
938650877794451456,2,0.0
868931944924446722,2,0.0
795502160313712640,2,0.0
761903284077461504,2,0.0
967010581084438528,2,0.0
965952851001802752,2,0.0
996547861617377281,2,0.0
973528486054658049,2,0.0
963675762389745666,2,0.0
967617511526629376,2,0.0
876328359649345537,2,0.0
943736118938566656,2,0.0
1002499517970841600,2,0.0
996093763109781505,2,0.0
889809471624314883,2,0.0
942135229973200897,2,0.0
933639303669743617,2,0.0
943390872251465729,2,0.0
930430928974577664,2,0.0
933411704926044160,2,0.0
745752557699792897,2,0.0
744957610870177793,2,0.0
766517934254915585,2,0.0
743763541232975873,2,0.0
967176607415205888,2,0.0
893633573089247233,2,0.0
955530580454146049,2,0.0
726420944312336385,2,0.0
931902075341701120,2,0.0
780940228288577537,2,0.0
945828489633660928,2,0.0
975812171666030604,2,0.0
998201526953312256,2,0.0
944566250178150400,2,0.0
801007415150903296,2,0.0
889956806294241281,2,0.0
979891359863734272,2,0.0
896037105497931776,2,0.0
932467224249827329,2,0.0
997069030084968449,2,0.0
591845119042256896,2,0.0
908759554558263297,2,0.0
982475212213780480,2,0.0
894746278867697664,2,0.0
808672110665859073,2,0.0
987750669060866049,2,0.0
968275019494129666,2,0.0
992985443728031744,2,0.0
831367130075168768,2,0.0
998813954921201665,2,0.0
877662067226247169,2,0.0
999378004406501377,2,0.0
779244781486342145,2,0.0
590179358966677504,2,0.0
710359278422654976,2,0.0
967045765415698436,2,0.0
1000174050834579456,2,0.0
811960749872906240,2,0.0
991496705068105728,2,0.0
970327807713673216,2,0.0
761152317526245376,2,0.0
759220475644674048,2,0.0
893915048018837506,2,0.0
855687227846885377,2,0.0
998015709513842689,2,0.0
998410434120450051,2,0.0
1000442331672281089,2,0.0
877057335859937281,2,0.0
993154768643883008,2,0.0
945711941450465280,2,0.0
967536147697434624,2,0.0
886696754307989505,2,0.0
898045913407750145,2,0.0
1002517110083747840,2,0.0
726415446786048001,2,0.0
997951937838776321,2,0.0
745427102225399809,2,0.0
873492719057633280,2,0.0
1003960768841252864,2,0.0
931537037552189440,2,0.0
931799820753240065,2,0.0
942510163505184768,2,0.0
855233129606676480,2,0.0
775540526678999041,2,0.0
988557710459011072,2,0.0
883659903131713537,2,0.0
779945170264326144,2,0.0
983733053531553792,2,0.0
967179905894907904,2,0.0
966369565806755841,2,0.0
889630251313397761,2,0.0
992104735112101889,2,0.0
1006357704214183936,2,0.0
992988742427934720,2,0.0
843290234221690880,2,0.0
988079422921441280,2,0.0
834256646663700481,2,0.0
765709793228095489,2,0.0
761777939678167041,2,0.0
761547042234171393,2,0.0
984763295843483649,2,0.0
761518454972219393,2,0.0
759809813934047232,2,0.0
777887984112107521,2,0.0
973393246134730752,2,0.0
950112187041841152,2,0.0
828679923637944321,2,0.0
989581355845943296,2,0.0
990503846117507073,2,0.0
925604072778956801,2,0.0
837241820757426176,2,0.0
995540708900077568,2,0.0
1005437413081612288,2,0.0
1002612767666929664,2,0.0
991403246500708352,2,0.0
987173425453662209,2,0.0
999384601574834176,2,0.0
982828155345436673,2,0.0
923082892581666816,2,0.0
940785029756354560,2,0.0
964176040138178561,2,0.0
999644086391865344,2,0.0
949653690548027393,2,0.0
975658240077398017,2,0.0
996787555130605568,2,0.0
882341588754694145,2,0.0
863854400195067904,2,0.0
994153125176803329,2,0.0
854092936081833985,2,0.0
1001737556478984192,2,0.0
677278272033783809,2,0.0
1004829383168360448,2,0.0
896162449980391425,2,0.0
863293649250156562,2,0.0
800223463288668161,2,0.0
758760879790227456,2,0.0
982916116400373760,2,0.0
870720850250694662,2,0.0
975351476467466241,2,0.0
970349797998985216,2,0.0
989035998007263233,2,0.0
906719960598577153,2,0.0
904219671137091585,2,0.0
919022396085436417,2,0.0
919639222159933441,2,0.0
927359992749490177,2,0.0
977450443963432961,2,0.0
1005437413081546752,2,0.0
970875364492247041,2,0.0
838398506958061570,2,0.0
869468506613284865,2,0.0
980246502202015744,2,0.0
953828536163434496,2,0.0
780431154542739456,2,0.0
886264646200000513,2,0.0
967654894871904257,2,0.0
621006366444748800,2,0.0
985447192134942720,2,0.0
999369208291786753,2,0.0
953344751059402753,2,0.0
954542119439106049,2,0.0
886736336605085696,2,0.0
678295320349179904,2,0.0
920873973734637569,2,0.0
1001084446546132993,2,0.0
978923789662748673,2,0.0
998904114923372545,2,0.0
947328223506726919,2,0.0
956504747534909450,2,0.0
612511539747291136,2,0.0
983661585276272652,2,0.0
919365443780673536,2,0.0
1004486335572541441,2,0.0
985122836166934528,2,0.0
763704284054028289,2,0.0
860183130834403329,2,0.0
994641308245360665,2,0.0
797472485243092993,2,0.0
825683754637656064,2,0.0
955354658547957761,2,0.0
999929959231586305,2,0.0
987762763630772224,2,0.0
994641308245360660,2,0.0
995515420147974145,2,0.0
725870088885043200,2,0.0
962711490705227776,2,0.0
890493367883595777,2,0.0
902706743039492096,2,0.0
918470441269133312,2,0.0
620315873204830208,2,0.0
918526516447346688,2,0.0
788868806624935937,2,0.0
982883130969620481,2,0.0
889454329445416964,2,0.0
991882633615900672,2,0.0
990454368014172160,2,0.0
969361337022808064,2,0.0
949856000707198976,2,0.0
932780585252814849,2,0.0
877425672139505664,2,0.0
996169629458956289,2,0.0
855008829236641792,2,0.0
953254591303057409,2,0.0
959032524808454145,2,0.0
1004873363510525953,2,0.0
1001993742688583681,2,0.0
993211943336738819,2,0.0
944540961523105793,2,0.0
619591294962892800,2,0.0
618149835270455297,2,0.0
772128742202146816,2,0.0
616633608779071488,2,0.0
615099790056685568,2,0.0
986565395432341505,2,0.0
947937352822947840,2,0.0
989470305167998977,2,0.0
757685557378940928,2,0.0
676303005308420096,2,0.0
667114386611568641,2,0.0
869255201392230400,2,0.0
996410422462578688,2,0.0
849736670862049281,2,0.0
998931602607243265,2,0.0
993034921791717376,2,0.0
986713829413814273,2,0.0
989941995767136256,2,0.0
834613987977854980,2,0.0
994165219859300352,2,0.0
1002450039845158912,2,0.0
1004219154063818752,2,0.0
608046422877077504,2,0.0
607649499205402624,2,0.0
605171200006946817,2,0.0
801647330824355841,2,0.0
948678423705812992,2,0.0
1005834336671956992,2,0.0
893699543759192064,2,0.0
988913952206684168,2,0.0
995795795534807041,2,0.0
998629237007450113,2,0.0
843792710974767104,2,0.0
916301104844898305,2,0.0
779738462128898049,2,0.0
912617740853772289,2,0.0
985355932595257344,2,0.0
1005077872723296256,2,0.0
953617429987983362,2,0.0
864751601759551489,2,0.0
1003831026473041920,2,0.0
1003443998462050305,2,0.0
782399280409280512,2,0.0
772585039528853505,2,0.0
772334350870380544,2,0.0
768931362397618177,2,0.0
864787885588021249,2,0.0
765935193088851968,2,0.0
758146252776079366,2,0.0
847101141471264778,2,0.0
1003291166390616064,2,0.0
793327326281269251,2,0.0
932787182228668417,2,0.0
986667650026307585,2,0.0
890535149389807616,2,0.0
853843346751160321,2,0.0
999779326301634561,2,0.0
990828202018209792,2,0.0
803639645902995457,2,0.0
876286578209980416,2,0.0
875681846858153984,2,0.0
958194696797552641,2,0.0
834319318781722626,2,0.0
946790562341650432,2,0.0
905816161972125697,2,0.0
919782158752677889,2,0.0
797871607867834368,2,0.0
843422175555551233,2,0.0
968182660563402753,2,0.0
949854901257437185,2,0.0
954191375040315393,2,0.0
933786638241103873,2,0.0
1005254894085603329,2,0.0
922017465710346241,2,0.0
946380444509143040,2,0.0
1002407159017504768,2,0.0
976770945856962561,2,0.0
928400130842951681,2,0.0
688058983517192192,2,0.0
862367860455178240,2,0.0
827207677697261569,2,0.0
979450455713251328,2,0.0
937125855141888000,2,0.0
936162682955038721,2,0.0
997037144135368704,2,0.0
775911062132686848,2,0.0
994056368094838785,2,0.0
960116643295920129,2,0.0
739827289654296577,2,0.0
1000647940369285120,2,0.0
969276674532442113,2,0.0
963834092143181825,2,0.0
1001889289026338816,2,0.0
890203096890540033,2,0.0
960357436253929473,2,0.0
661738874296795137,2,0.0
978974367189237760,2,0.0
968999597615415296,2,0.0
1003590233486786562,2,0.0
984844659707936769,2,0.0
745109343392366593,2,0.0
1006555616341393409,2,0.0
1003924485069799424,2,0.0
925498519852023810,2,0.0
936625577374777345,2,0.0
989933199576858624,2,0.0
919923995720744961,2,0.0
876817642309156864,2,0.0
988875469314785280,2,0.0
866526213521604609,2,0.0
969687891934117888,2,0.0
1002575384344920066,2,0.0
953572350022582272,2,0.0
950164963412869121,2,0.0
997387888359899137,2,0.0
862066594342633475,2,0.0
804051962718846977,2,0.0
862930810482786305,2,0.0
991780378997555201,2,0.0
663458510454128641,2,0.0
831218696080392192,2,0.0
842388634703822849,2,0.0
848644855891165184,2,0.0
918711234417786881,2,0.0
918997107333005312,2,0.0
919232402810994689,2,0.0
989980478582751232,2,0.0
901369737014738944,2,0.0
978768758553116673,2,0.0
958867598001438720,2,0.0
971347054975647745,2,0.0
975117280358039554,2,0.0
938717947849801729,2,0.0
998503892744732674,2,0.0
958491565045383169,2,0.0
964317877147926528,2,0.0
805262524976463872,2,0.0
991633044570767361,2,0.0
818738139538718721,2,0.0
978887505636098049,2,0.0
760600362794745856,2,0.0
988544516414111744,2,0.0
996222406054838273,2,0.0
996878814590468097,2,0.0
884053528289869824,2,0.0
894252598125330437,2,0.0
582146327046062081,2,0.0
778461929205465089,2,0.0
946973081277693952,2,0.0
831047172287758336,2,0.0
922628794213924865,2,0.0
949974747938291713,2,0.0
893580796599730177,2,0.0
778229932127944704,2,0.0
825022948076158976,2,0.0
945877967602974722,2,0.0
997239454293688321,2,0.0
889121177425084416,2,0.0
889268512062898176,2,0.0
946311175258308608,2,0.0
1004999807294701568,2,0.0
1005401129059155968,2,0.0
812572078414626816,2,0.0
817237306176765953,2,0.0
936168180476411904,2,0.0
991661631842942976,2,0.0
993862854096650240,2,0.0
757820797353721856,2,0.0
993536299133763584,2,0.0
721690845296197647,2,0.0
820942660439441409,2,0.0
977566992418209792,2,0.0
763691089864818688,2,0.0
1002544597945155584,2,0.0
813696878691418113,2,0.0
980275089396793346,2,0.0
964008914412503041,2,0.0
745432599821287425,2,0.0
989144849695899649,2,0.0
987429611575771136,2,0.0
856123733919662080,2,0.0
929029051447640065,2,0.0
889855651147612177,2,0.0
970063924870447104,2,0.0
935376532190855170,2,0.0
979385584456957953,2,0.0
971904507450097664,2,0.0
993370272898154497,2,0.0
894474699620483072,2,0.0
788322349464616961,2,0.0
954989620408156160,2,0.0
913539131634155521,2,0.0
900282319879733249,2,0.0
834666764527861761,2,0.0
965366811275952128,2,0.0
848059915627003905,2,0.0
853219923725451265,2,0.0
999507746924986369,2,0.0
964815955920879616,2,0.0
919302771542589443,2,0.0
834946040401756163,2,0.0
918954226353242113,2,0.0
914806868617723904,2,0.0
843300129869660160,2,0.0
751417241608388608,2,0.0
982009019175206913,2,0.0
937220413227728899,2,0.0
1007580361110585345,2,0.0
845965345986379777,2,0.0
785682422037544960,2,0.0
786157411049472001,2,0.0
786275058753404928,2,0.0
786284954356219905,2,0.0
786441085020078080,2,0.0
787466929369448448,2,0.0
787507611229880320,2,0.0
789851770065584128,2,0.0
790554357988589569,2,0.0
790893007577022464,2,0.0
796463133483204608,2,0.0
799235002359873536,2,0.0
806002496473137152,2,0.0
806544555647303681,2,0.0
815279076021108737,2,0.0
956102326344613889,2,0.0
686319556164845569,2,0.0
768847799424188417,2,0.0
836976838398640128,2,0.0
971746177680670721,2,0.0
977742914197454848,2,0.0
977696734734516224,2,0.0
977189859784654848,2,0.0
674718609090215937,2,0.0
777886884546478080,2,0.0
967215090342690817,2,0.0
995823283248037889,2,0.0
733734895603875841,2,0.0
951825226057580545,2,0.0
786191495813529601,2,0.0
961961623684579330,2,0.0
956467364142383104,2,0.0
981228366037319680,2,0.0
809534127676391425,2,0.0
1002061912260935681,2,0.0
838965854999805956,2,0.0
835292386614902785,2,0.0
895148700208136193,2,0.0
978426810343686144,2,0.0
984666538825547777,2,0.0
919797551825813504,2,0.0
