orig_node,message_count,percentage_of_total
02fbca8a81b8bfb17f4811d3c5121252019666bed2c4f3d667611db6742161e9c6,2,0.0
02a2777e10b11e57c643aaca5b2a77adb0f0644ec59ab161da2bd5adffd0cb86d1,2,0.0
02bbdb651e501e91703aa2448c0d66108a80d42597555b187610e09295706d84b6,2,0.0
036fc5e45d03c6b812dc098883c8d19c498677c6e647d180ae82d5c05793c117df,2,0.0
024c2804815582a504c466a90e11f30ff800e108fd691274faf6f026a12d0ab976,2,0.0
03de23d27775ff1abc1d5770e56ee058464c9fcd4cc39837e605646e95aaf5f8f4,2,0.0
024316a7ced31d9010582156f1c93281d41ab992c709d8281d75f847277cb0cc48,2,0.0
02a8bd1b04edc8b6f0c23c6143381cb11677df376e59a5c2d5bed41612e132462c,2,0.0
03fe5c808c601dd884d9f3a10873099ad6075820856e0a553d461202e64a642f0a,2,0.0
03c74ba5552fa7cd801405a20ac3f4e6b853d85342b44fa474cb05073647c0938c,2,0.0
0272005d60e4bc72e408f075e9bb4070a5352260c905ddbe8df1cef1db4a33e33f,2,0.0
0330e0a4e314681b739cae329cf93d5f56469b256b46f834f599eafceb8b081be5,2,0.0
027f01ef1c4489b612c2de7fd28ccc0cc85a97e024b3aaa94a7f1cbed23d3600f5,2,0.0
03095f451c2f0425a3972b1de381eee6b0e6701739bbe6f44ef981afacf7632257,1,0.0
02c6303efffba6899f9a545d9d9269efcd9126dc51124f2d8c29f8de6018ef9fd2,1,0.0
02fa0e7a8a4b5a6adce412d230698528fef78da778ee59d67098918326e0a29a0b,1,0.0
037bba3fec931587fa28061ca522c962491ab1e98c30836e9dd5d011895823d8ad,1,0.0
022e203f548f079f34e488518e597571b8d83a66e0d96ce4e2f4cdec389e28deac,1,0.0
03146d7989560e280bd6cf95f24c84ab8a4c447c7c22fed4bf1f6a3a31196dee9c,1,0.0
036730eb2cbf21332a4935c91f897888dc3b19c947f3bcf51794051b36094e7cff,1,0.0
03584c864c8897d44bb4f5105df1562ca6cb829051a744f027088f2400b1ee6591,1,0.0
0334f568a8dc9c00b76c3e97554767c9a69caaf843e586e9e92739957e9c6cc4dd,1,0.0
020e5809b594aed815d27ff4336700ed21c8e062ebc4a7ac7d0149b87069e90246,1,0.0
02f310e6598082adeebe79f62d4c3a5a1460f478fd430a9a132943d3ae40abf366,1,0.0
02e93b4ec25282c6c04b0445d4a967be7019470a6cc6552034486501f59b8e53c4,1,0.0
028a138a0a7e8fb6634807fe48f5b7a64ea1f0c096172f179758753984613aeee1,1,0.0
0377f04cf8ddee20a0f0bec7835a8849f22acfeb342301512c30a454712a823ad8,1,0.0
036223a36fa3e4f1406edfd6e37172ff609a54b709958aae9508030ee19b8c6288,1,0.0
03199fcaaa76ab5bf7f535a2259e4fdb4d890d242ffc798751a0d089df48033aaf,1,0.0
037b007677aba597c019fc3b518f98e73eca46d9901eae1c2e4cb386070ba9dc2d,1,0.0
022b67a2dc94881360df82e27b4f65caf11419f629da8d4897e7c667edaa482a74,1,0.0
0330eee4bbd444ede1b6b460f35948fdfceb22db6fbd0cf3e6418fbde0f3b0162a,1,0.0
033e5abf3b626ea09ffec1a812eef600890444d84daf440ff94b0c48d2667b9f2b,1,0.0
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,1,0.0
03d4872bca4af5bb3d7aa47d1c43a6b6ff8a795a935f8e9797e8ed503d8ad6b4c9,1,0.0
039af116d270c1654c2f5dd4bc1c205cd88c6f20dbf9f18b2513158d9eeb4a418e,1,0.0
02ed07d454346c6b9fca2d9163b33e146a9f3c174031e2ac3a17a07e593aca1839,1,0.0
02ad74cfb336667e8b57b63023294b2aec2610243435b900fd9ff6e47b6106542c,1,0.0
024d83a80a44e2c2b407a0eea687b0a05e9da1c9e1929a48d84f65c958d80fccf1,1,0.0
03df59216171e265c722c5398ba70af2c280c5a67a4fd6cb2b2e16ea4db841a5a3,1,0.0
023621dc53dc72d787d5e5880faa1907a95c06af1030b14e2a312d75cf9424abad,1,0.0
02cb5509d2eaf24dfa62ec7582cdad0aa9768ac808534cd439d45820d05850509d,1,0.0
030695361f50edecb115fd644b1a228f8de87d41f6221df496de43ea95c1655f28,1,0.0
033478b3b66aa88ebd241044a7cd3d4a7a71a561cbfa297553d462fc1e3d7facb4,1,0.0
03c25c44b4cf5c19b3b45d61da5bd62e9ddfb6d923bb49c82872f50dbc3261d7dc,1,0.0
03e819873df93c067052cb4e4b65463b59cdebff047084df6e1b3a7cb04958ed85,1,0.0
0374179c7e71c0b221b1eda61de0b63c60f45ee978279c15175668aaa34e149977,1,0.0
03260d9d6fcf84146444f46dc58cf2d06fd275fee37448f84c324e3598523f48d8,1,0.0
021750af59f78e55d1619ad1b8575d795791b12c213f91e625971f8c6fd368c69b,1,0.0
0365fec18b0b649b15b16d96e8f2d0645b2c1fcb4b1d8727773334c4ed8b4779df,1,0.0
02bcb5b2b9cb67000f69763699adc64176bfd22b32c755a1350e34fe4f7f916878,1,0.0
026236496fde9e9afec3e35ca557e93137421161450d0d090057ace52ebe0afccc,1,0.0
03947cdd944bd3e18a8aa0ff98cbe6330069a9fa0c71491d8bd9dfc7e905f78e58,1,0.0
02c3e01efd4f1944e9a50939f34cb275716fcd438769cbc0126b015677fa3b187e,1,0.0
034fd7411c00a197add776327d462a6d8e6668719b0ed09bc9aa2175235509fe80,1,0.0
03592089381276ca2fe620902607d0f8e3d1193a548474cc458cfbc9ba7100c41f,1,0.0
0259a6008f87f87954b1df8ce699b3c320638c68a7a73579b4a49b93a2cfe983b0,1,0.0
0262d832cebf078d13340a787c0848bfe3a3f7fe959aec1116d816866342949973,1,0.0
022651022fa95a4248d60a5a95b37bd690c2ff353311d1f5204ad3dc3ac908c93b,1,0.0
027d21994687ab423967bf223d04eb9b16a04246d8f885f45a7e97853e56810228,1,0.0
03c281e9c640d8ccdeeb600b517cf73f127f2bdc313b3d857a24409a52108fbeac,1,0.0
02c51392ac92ef5120548469f6916407bbd32cfc6ffc8ab39fcaf3cabc0fbca3ec,1,0.0
02835e0b9145bdddec9ef25cad408fdb2aa9b4eca84249f027bce2a10777530638,1,0.0
030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,1,0.0
02fe4e9be1a5858bde358a4bc1d2c767ee784b2a43e443a54329204c0bb99f89c9,1,0.0
03881d5dcdb7eaaed8d65ae988f256ef22c4b3b95d3e693d26346570cba3305d54,1,0.0
02c94349316d24ab825252767b7bce64e9ae9f985696d3cf622cdb1bde87a13c30,1,0.0
021ccdea8971231aa618468f3730057a5b31c292b0b0e35c9118e465c94b23bae9,1,0.0
03ba7e0b8927cc9aa839e51f7f142dcbcc36d9ba36d9ea66a7c9d5039b74df1408,1,0.0
034ca4d91049787ffb53cfd2410b68ca66c2ea5142489f0034099a42f79cef06b0,1,0.0
020c954abe4c633b3ab6f61300600fa3b524dac0815e360baab7cabcc03ec9896a,1,0.0
0371a37b22fdbb818f825f0287cfa0f53b0a71fe95a6613b1f797914624e1151c5,1,0.0
027b3281848f5d30eceb51162b8f2a6c9027201edd8322ee4122e5db670a7c130b,1,0.0
028f39a88d2613ade3f20eb9f7d1f99842b14adac38f2dc1eb99d91c2a77f5a0cc,1,0.0
02bcde8f404ae85e7ac0e904f6ec2e2bcfe96da0e47379b6d612d6fb4eea64269e,1,0.0
02c0359c835024ab08dc926c8b0188c6594a1d266f116fd06d90dfff6b32c2d7ea,1,0.0
0308c5e0c438d076046d61a80e8402f97f6ec240ed3f0ea6a052e49df377ed31ca,1,0.0
02c28872d38317b00526f84c7e084631c63a9414571a1ff18d6134f5615e7d6b5d,1,0.0
03df714c15d0fb2b9c34aae1bf54ea25d8c4310a6ad5558cb1556be9f93fa9e5e2,1,0.0
026a0a485f91514b5362965034387636df12c7d27d73ef1fb3ad757e5cbe2997f3,1,0.0
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,1,0.0
02bbd2184a696facc4ed1f7ff697cf1ad83e85281c4224de5dad1c76c5c875c03d,1,0.0
021219960c0f41944366db375ef177ba97419d50766aaa4d8a9b4cdda3dde47a7b,1,0.0
02f2a6c3e0c70d946ee4ded2460b949b96fb8e6892d5ea1b05030a0d9889293dcf,1,0.0
035c8f2bed7bf840871e64aec45489a3ce28bba92269ee81c021e38de31801d6ec,1,0.0
02a6a51d162e2a862af760c38e3e336d97e6196f28cb90069444b1f45b73167ae2,1,0.0
024d167585939e8d63d6271b01e009ff8013435ab6223d4442a790dd93a4d5fa2d,1,0.0
02aec9e41abeb523be04d71cef66d7eb319ea584a17a3ee90deb24ee0f1a39592b,1,0.0
0351c6922afb52d6a651eece4b7b54a1f623eba8114bdbc3e9d8957a42acd75683,1,0.0
03c8c708ad9f3c295bf04780512de5c7a447a21c6ce1ef80a6e36f9c7bbb96d6fb,1,0.0
034022402db93857a14e67b4c5eca41f7c1ba0bc491c16db52191284ecb646d8c6,1,0.0
03467a76f4fa9c1bd4e66196b1ab25f0bdd5c93199d6f337b1e3cf343df9ff58a9,1,0.0
0280dc3b8f79eed9cb1f10ba0b31abc50a0f19ecd219bdddd788555c25a2009e9a,1,0.0
02fdfb32a586a2a2112fcff80b52b5f2f09b89456c474c508ceb84ecc218eefd7a,1,0.0
022068d13dd2813e4bbfd72f1e5a27e3c04ce23362e8491d87006e9741c8695f9b,1,0.0
034b4d724059d3a2eedad50f635718e8306806734f4aff5a9d975cfa07e1ea4d8e,1,0.0
03375b02208964cd2a4b8459fbcdf0c3b6db38f07fd636a4250ff0c4acb9ca073f,1,0.0
02734bda650a0cc3789a050a1c3433e43e31f0814bd2d3b83e66197707e5819fee,1,0.0
031800c296bc29a25c00986c16b752f9b01f8a08595ce92986df833a1701de58d5,1,0.0
0272f57c53dc8bc9a54854af6d9736da793644f23126190cfe5cfad0f3c81cb04f,1,0.0
030f495d0435abe56e778d1c8ff120239686c60bd721b15c94f4e26276d0f160fd,1,0.0
029ff147cee5f76822932c3116e1350ec5876667b77b605b0105c1af6fc12e06b7,1,0.0
0232e40300dbd1b1dc9503fdd076558a4db03ab63373d4acf8f0c3706a985c8e9d,1,0.0
0239d00dd87cd7ecfc3e5a30a52eef5ccbce09cee82ecfb5c39f4ea8ba5b0fc596,1,0.0
036ef6d2a15f1ef37b2da03de8e6c1cd27d1065ffd712536ff9d2dc3a6bc12dfe2,1,0.0
038fc94f9ff275b4f1c44004636710872b7d2341aa384b277680c19934d84d654c,1,0.0
02764fbf51e88b221fd00988e153cee09584fc06db1f2d3341fd90c938de1dfb2f,1,0.0
03080b61a2dab8ef6bd9a227377b59b43f22662430236c0c620f405dc8d422e2db,1,0.0
0271e5456c8afd452d42a577266f171c1d95c85dc02db54c57e0883b73a4ea2f04,1,0.0
03a23db3bb3c9f1be5d2900163adf206c1cd91c0a9a1cd8c80d4c70cb16cc86d11,1,0.0
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,1,0.0
039751a7b62fc06165d9611866eb72f185db659dbecfca6e569027b7197d7b74c8,1,0.0
02d5dbd349f6394cfaa8e869431b9edd2fe74c43943210dd51880b619d07437acd,1,0.0
03addb2df2a02840aec0cc9963edcb89d0bee741bf03cdd9764923dbcafa101d1e,1,0.0
03399ca763c592d7109c8976ffa55580058195981ecc362133d676130bc1b8e466,1,0.0
0332a4200b2d574ff056953a9b23ce253c9dfbad6dabb42e121715999e6467c5d8,1,0.0
028bfe57548c38a2fd2e21649f50af9649b15d5597d1dd8504f0c54e466f1c57db,1,0.0
03fcb3ec4fe21171615d63cbd1ce7ab957527c469fc7e78b5cb9c2dfa78db9af18,1,0.0
03ba88b77e754bb4cacb6c7468786a1ad642e3f710be7e27574655500b227089de,1,0.0
02a1eec68128bdad65d14e7acd3b80d90080db8fd123ae48c5e6e45f9f7ea0521d,1,0.0
0280d7d16f739a5d137a0ba5ddc244a520337b787628e6c33c1a7194b1640b7176,1,0.0
02a0b750677d6039ce19923929413f51a310074c5ab53b6387a9b023007b5163bf,1,0.0
03f437ffc7836b611b0abf0840b9584156aed8da0d8505df9c9e2db20b4b729bc3,1,0.0
034ea0029100a90b5ca3bff75367a7b1d407f634c553c0fefaecebffbd173f44db,1,0.0
03a249aeacd9887b2e37d2c50cc04179a219405530b32eaceadf0a078ae9501a36,1,0.0
02e38bf8fd2009efbe39332ea633736d7b037b04081823c40b8f3bb2d95e528782,1,0.0
031720985a327a8ceb7a32105bce0a655dba988a9b675e8a00ae5020bde89b4880,1,0.0
028d829e9254bf0a816983fb79c61d1aefcdc210a3c6f37177d62db98e3ea3a8f7,1,0.0
02d8853c04b69ce55c93d574bbb614e31f2654fb2f4049483774792cfd8d9af732,1,0.0
03586f6182185cd2ff0644ee3a28aa0f8a54436dca133426680a168617a6a75619,1,0.0
0286c92ff39c29e70b278dee7c5a193d9736c93ce2b424bf14fee5de23d0529456,1,0.0
039bbed4e84f9060ebd72ebcee96458d252a8318bcdc022751844c77b1c1c79e12,1,0.0
03f5f9ea2550cf800a752d006ed88646f105c3058e338a73532153294f27ce60fe,1,0.0
037959c4c77e0e9e7bd578b55cf96637c54c8428129e41f06393168afdf5963235,1,0.0
023c848904f6cded4780a0ad1a129a6976d02fea0660334e76fe5b4f1e42422d26,1,0.0
02d7057ed9daf04fa4126c5830c47a7971198bea540ed969565346d5e203f81a2c,1,0.0
0391574fcdb49dcbe1f38e27abf384d03a445a8c1b73ec686fa6d0d473787e39ef,1,0.0
0336cc71d383bfca0ebc47e063b256fe97475b2ef28a1610a621f1708d86458b2c,1,0.0
02219a69a06caa8313f279d149c082139e8692d562981ede6b5510b7e5dda9dafb,1,0.0
03ded19c55ab1726e2b839e006321c002c61602cced485c75db895ec73fb48543a,1,0.0
03f62e4b1a1959e4593be9eca0fb4ae9b1fd36049ade2854ad69ca5519f3e52c84,1,0.0
029daf6925ead3d3934890b565978a93f28337d12ee3b7943072e47662488f2942,1,0.0
036c9a56502bfa2b42973b108b26ea1194b11d718e231f6afdf2eff6ddcf88c31f,1,0.0
0341141a99d70cd1996ccf790a14f70f3986e9a079d856ecbc48ef1556c8bfa57a,1,0.0
02c5bc669875f7d9817198ad83842c27563f9e3ef2252ced0f6affa5e684897bd8,1,0.0
02e0cf87017e74b26e593e5d8e212b04baa1273ec843288c00b3b281464fdf5f6b,1,0.0
03f537c6e27969ea9da7665c51e153b558a890d0682ec47f9056e5c81b08dfb366,1,0.0
029f5e1a32f80ab0714deee369024bdc373229eab5843dc925a7ac72975ca9eb38,1,0.0
03b74d79aef5b0a50379b2914da6862a276b5bed1f5affe03abc41ac6b188b04bc,1,0.0
02dae89f653ef8f9877c3e676130258adcd521eb24b9b944df8dae51c6c398985b,1,0.0
03a8db61cc72fd08e8a15109d9097348716087d6a25de4ed500df884e56403de65,1,0.0
0227432463b968609e9b122ddb1b7a8589a5ec9c89f439607fbdff467c7dbdfb45,1,0.0
02f838cef5684ff7ebed2b2ec7dacfc074b3c715ca7268768bd4b8b27b6e50d5f4,1,0.0
025a00a77f01905d0387bb68c285500143aefa4d440301dc5b14db6f13734569b8,1,0.0
03e9bebcb3e6f4f3b5d0b44415ed2c3cf0e9ffca41ff2b433dc625eaefe7ca191a,1,0.0
021615ac7db60bb067ab4aa24185e78502ccb30462937056fea88e2237b9777932,1,0.0
02db697c322a798573d763f1350a43906f48e0447458177fdcc5533a285a95dcfe,1,0.0
0270a26e0772d0cde73d870cbadf632c5377f83ed02d979f866dca2e8c49ab8551,1,0.0
03c820079c625f2e66504d9a12bc69f7228eba177d7e0f12e958626e6c8e3fdd40,1,0.0
03157476d4cf53f571cb1b3bb66e5574847059e49b6a32501982dd68512843fa0c,1,0.0
0274bcac977c7f42914f23525851d4cb71f9d9ea21f8b9e6848bb283a24f1523d6,1,0.0
02c9c85aaacd89420cbc978df3019d80a3c56fa81c07cad9fbac17af5f98160ef5,1,0.0
02aee6d24bd2ad8abfb49f6da67c9c8e34af219025c9086184cb233382f64c012b,1,0.0
036f80166855c6b706a9e59e2f41a276ecca464bef08afc48d364720231a4d6ae6,1,0.0
036d8b3498c8fddb3b15f4eca6841bdd2f9db6e8208685134ccb7bbf05f06d7c06,1,0.0
02eba298192bd77586739864a32e60c397da4c73d565057a50f9f08effb5669ce9,1,0.0
02ba3eed9254d108197461de9722bc299cb21fe3b1fa680ab6d1463206fd8b0dd3,1,0.0
0381099cfaa9a0f4010f3f7fd36ef53ee47a64033a7463127cc11c101dcd5fd4d6,1,0.0
03a2807e87f2dd84193a41f8c289e9ca4723dd9e27b6d814f010ad8da5db03830b,1,0.0
0389faf022c635a19c7607f64d803c5304e0f72e08b0d5aff8e2cf9577f50596fd,1,0.0
0201af659a3986832bb5bf2493c537cee9f7d62a7bff5d0a68176c1d60df931cf7,1,0.0
022744d4382c28988fea6f49cc337424029d8bbecc7236a8bcea97ce4f23332b2a,1,0.0
0229cd7d198e9be1f8ffa1fbedb9f754f9a8e5f5b0931c8ccce80b8c516eab02e1,1,0.0
0346078e95939cd4213e5806b82682d1a2c4619430e060eb8d09015dcc98457751,1,0.0
025ee809529b1e929007d91fb0a7eeeb5f9954e5939b647ab517d8d69c231d4f6c,1,0.0
02eb5fab081ffcee56a69125922524393e76d89744d0f75874905d3c2e35f43582,1,0.0
021ed75981eba62299b81f0674b384e7fd21b21732cb59c9f034ce8adb08f617b7,1,0.0
03db4c2b18da2bf7c5526da3faa6940cd96b7a03296d3cf66ac177abd291628753,1,0.0
0232e383acbaf9ec89def15659e50dd178c78e72f3fbfc01ed6c6da7312413ff88,1,0.0
03a65bf028d12f896fb5dfa98f08915e47e2aa5fc587c87085a03016fa311113ad,1,0.0
0337340bd54edde30fc29d7ffe8e28f3648b7ebddba0a293144b46933f7661630a,1,0.0
02fc6bf390208dda96f489491b5c79830c39dfc07c998cc5f469ce3801cd01c5b2,1,0.0
021b4339d5f7616eb4c9fae6d6f941569959c9f8d22c01d1132a2e97bdb23ab7e7,1,0.0
0283dd68c1b7ca34cf0ad8a6fae8b4342110e74b006d9cdd2e6c8e7699e5d8c499,1,0.0
027bc3afbdb38e0ff3b16466fa8ae764637b1de169e4446a613d069d4fd7e3fe3e,1,0.0
02f3281cea4123a2a7bac333d1f1e8e3c80018c2db88117e17f591f43c56fa2e06,1,0.0
038f31d93f12ceb0a3ccdb4d3ead84dd3a57b45d4511a0bed83832a1ed4607d135,1,0.0
03146380e1ccdfa28e2a2611bd9b3494c4ddec77c96f590b44c9fb00ea75cc613d,1,0.0
021eead640635e68fb5f4ea4a4f175525c77b7c35a5ca56c188ccbb021ed0c0e13,1,0.0
03ea5327ff1a04bb777def4dc0b2ae7d1e5fe5c172f5040df46ca78551efca3a5f,1,0.0
027a608ef4ddd85323dc57b581ae2539a6ff08c619c619045ad801cac44dcdb586,1,0.0
0213624c5f58981f71060ea6f5950fd20413c8b96b644ab23edd893475fc1a96c1,1,0.0
0214944da8af0bdc9a24904953ad6ba4b85c02c50b48f4f4110c2f3782417f91b3,1,0.0
03ab9e95211f638cd961eb1a138dca5ccd8a9c2e6e91af6efb1a4e9954f3984e5f,1,0.0
036eef3a2a2ea2e7b55633d38946dac848728e563460565f8ab8960fafd40c72dd,1,0.0
022fa7da53636b04f1e3f3e8d2bf23ac25301f24e823db2a698156addd1d861c22,1,0.0
020333076e35e398a0c14c8a0211563bbcdce5087cb300342cba09414e9b5f3605,1,0.0
02f7dcc28e15c0b55238a0f7db02b2082b1c2fa5adf66ff96e79db8f7ae17fe7d3,1,0.0
02dd681112cf493ba76da6bf5d6577944ba18ec3b93d8bee75db988f788c9381ea,1,0.0
034851ceac36896f5c402751728abca450c08e943a6e3f5ba5a32d9e06de587fa4,1,0.0
03d7a94bf7cde693299596c5559177693fd75b08193cf80769b4fda619b1b17c9c,1,0.0
03c7194777e50790422ad0a8dbac77cfd0909f8f6fb38c0ba5c76b162fcd5c255f,1,0.0
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,1,0.0
0323c438b2ca6b5d7d9f499edf3c5c37b83de72a85e1ebf057aaff70383333b9d7,1,0.0
023fe16e203a167f73d109e8a07a77f0e423b8d4f6f4437d85f13008a6562431e2,1,0.0
03a7d1b00d90bad3ae2d7bc4599326a60d287e509b6106a9728a763d0640d624fb,1,0.0
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,1,0.0
035723d5ab1dec76a91f52d3f9f1048157f7923160e96aa02826a6b43b44cc1717,1,0.0
0307ce52bf3125ae3defb74e9ebddbf7c7eff424146d4f7ec3566d20795b641cd7,1,0.0
03a941ce5c165fcf5b54bf2e473d3c0fc1b59cf1acef4cb6e5d0a536f158685305,1,0.0
03780dd9efc144ac5d3d653bca63e3b6b4f91c82be4ecafc416e04ec5344db5872,1,0.0
034a52c67216adfa94c5d8f915ba222af557fc14a5caa1db919abbbc8026b1b74c,1,0.0
03ce02f3edce2fee5f22f9a4bc9ed859e0e94d01ea3b0e6842f6aee1e26c9d1497,1,0.0
028d5bf2f6e719b99e6689684887c54823f7998309cdf2b41f2c227335235cd373,1,0.0
02c0bff92df732e68fa96dd3ab78e3288990b1163d21b08bc144dac08ce6c8f40f,1,0.0
038cb3021110578f447972703f8354732bcaa37c4cfc93730e4b0ef3af8e69980f,1,0.0
03028e221c3236609f0c42a186debb24fe4d585459340e53284fe549c15a2ab81d,1,0.0
02c483bad3b29ca3d80e55eb20383a66fa8eb0827f89560ca1914f1df829ff2246,1,0.0
02a1f73e0221624989693615e8ae59c5bcf209c03b6a01fc8fecea65f198dfb313,1,0.0
030942469ba15bfc2a5117161c98000b403a4da268fd3cacc6ee1f475870b96a6d,1,0.0
023777b0618eac5e90b5d3c830f9b56f08833c12cbc5787dc2f4dc2330c2667cc6,1,0.0
0239a9362ebd05bc5b3316d5bffbcb16165a4efcb2302e5c2fa4663f952858e526,1,0.0
02cb97159c9e5b3e02be33a98d720388e07b6e0afaa903ea6a7978caa10af6bd15,1,0.0
03c46e9af0235700b440d79db3375e20fe5cc99e154fc121f540ea12916974726b,1,0.0
03a968b17f2cbde50978d627c376d7ecf33101e951c14fb4cd42bd4bd955d2dc07,1,0.0
03093472517a8a773d12dfe6a2064fd4258c425dce31b9d4bad949a9ba87a8edf5,1,0.0
025b410120e9056dc84d2de39561db7b5ea73e9842fbca6d3a45ecd9a6586249b3,1,0.0
02be37dfd254c09cd3164c29d79d81561e7511a2bb514789ec4a36149d7c5d4362,1,0.0
0371d8702c4eb682bb164215e3a6965db9281d04772e34e159070f306adaff265d,1,0.0
022c024b5e34bb6f76ec0e7322e5f6e9519561f7f72db42b76d41e4f4ae02a7d65,1,0.0
020c2c8813173fd64f0a7d93a62c56ba2bf500f8609e4030bb37523ecaa20e7ac7,1,0.0
0212d49d57f96ffd1ff4c82f9a44d646b5f62ef7ff9a1ce0d2aa75d13534286616,1,0.0
0353b5887ecb62d4d9d39a6f4139d813294eeb35332c70a1eb7ead08942d883a05,1,0.0
03c207941f8ca7544ef4a2a329b73fa0d1b92bd55df4b34011519101a1b19765fd,1,0.0
0294ecacb7be50dab506d13f658f8a0e373cd869bfb08928f296e05cf7220ec5e6,1,0.0
033290eedb01a3584b248fa928fbd612b69681300fa9e5b313e6e6de24a9d98f31,1,0.0
02b97f647df381d9495c3c5fda63fd872855d0c65242d66568f4cc9414663a3021,1,0.0
0232d18d0ca279db6ffa18cb6f5628ce068e4fe3bea85cef4b75a15e67935c8df5,1,0.0
02116779af189cf8f82a9c3f81aecf056abb6e5666e268cac8de7c07c26d66049a,1,0.0
02c31252b1b0aa215e4ae907bc1b3841680f9514ea16045e94d5dd182395128087,1,0.0
03d1324d6b64068a73562fc1a59b7c4afde1e0d97fcdfe802e2fee5818358d3a03,1,0.0
034d2d996107ea9a62d63ca9cf5bf3ca5f9977a5abe5e3def4a9a3b683cc25c467,1,0.0
03b8c3e3a6f131e51021209206565e0befc38bd7b7294d936499a42ed44b78592d,1,0.0
03f3c819d385c488b6c712924011a012dd57c0b9d826ff7d50a1d9f76892d04204,1,0.0
027d4f8fd79e846b19c36891004c4e1c02e4ec6452112dd73a5761c971cf880ee5,1,0.0
0391b71ac5d04454bfd2fe65ba3bb734781c93828632fa1d4c6981856f227b9231,1,0.0
02607f67bbb2859dd407ac425555ce80572ce4a0d32a2e86fc008d8f2f6b42d170,1,0.0
0382e6dcd8e534cd6a680ebb96e22b85deed55171800afa1b8fcde9125428da414,1,0.0
035e2b1b766acf6bc9ffb0ec274124f4ed757b1dc5fea06224ac8c78d60d68e54e,1,0.0
027e6f2e42da9193938dd95bfe3f0207d57469f568cfcf05509eef14e6a361394a,1,0.0
02f5242b98d6670424cf7e0d647d8b71502cdeb2d547771be1eaef380dc51a0260,1,0.0
020287f6b886d4abd9526f53619cd4f96ae2b820b4d9ed5cc2199a2d8f42c5f1aa,1,0.0
02790de6edb8f6ca8ec70b8ba57644d7722fc59e8caf9972e182d289571f5f11c2,1,0.0
0239550dcbf56fe8cad623a7f3fd9c4cbfa62c081bc0ead16aca00431eea5157e5,1,0.0
03a9a1277ae903a0493a2bf15950ed70f616ed584a113b3eca78b75267a5b3d63e,1,0.0
02c7c0a15ba6d021550ad4a39f5d99aa0b26df36f14e3e05ace7d1db838d3c5125,1,0.0
02ad042ab8eac8e615bf8408ec3c267f3d55a37f0837d0066a74bc1772c7b692cb,1,0.0
03ad7172a11fc03da26f5664a4658a15ab64c2680011eb6b8000f1e8059480ebc7,1,0.0
03e89db4714f5aa8e64f5592548c58e34f17b37e0c62b7939861f03aeef1074698,1,0.0
03f4b4638cc5f557a66b70c0bc0f4f03b7c1df7a21a598566d56d30c72d3ceff24,1,0.0
037bcab410589dada647eb9708e4fd91d7f073093634cafd1de4e676e5559b674a,1,0.0
03aacc06e286a848d89085bb4a6d7d41f14f1a9f4be20ad9321ffdbaa35ebd6a77,1,0.0
03a7fb92e9c8eea52b5ce0cb2efbeecadc5512272ee603ad8e52972cc79359761a,1,0.0
02048fb4ca08126e8799bf8391629a0d7fe2cf2654e449483535a55ea599aad2d4,1,0.0
02de68e1e716630befdd760170a51377eb4dec47fe5bc44b1aa56b9d672d78f254,1,0.0
037c21b765198a0d53fbb678049bee537c7d30133e2c8e2b4eda3f84442dce1dec,1,0.0
021f56513c6b89d44786bc72668ac1a4122822bf13af27996f4b537b7693db9536,1,0.0
0285cdf038d8bb23027ef65e00ac56bb6975e3b5ddc163122a57f4cd1a58a5fc51,1,0.0
026a1c71b1b89341e377a43f69388cb321272a09be45418249dfdbb825679bfe6f,1,0.0
02f875b822df38855a1dbceb7fc8e8f16ed40c005122fbfd02970443c0ec6a7eb0,1,0.0
039fad8123799e324ed31215cae2b4069b5c812fd1b9b6446aad4a6edc326f6e14,1,0.0
034ccdc5d366840edeb602573583d5d5c392797a4f38f18ccdb94fcb931690ae56,1,0.0
03875cc379528a7ca55d563284ccb596836cab95194d2668041ed1b881121733fc,1,0.0
033b05d70126b8b3e4f9ef081c933205a0c3166a392d5b102414fc73f8236cd863,1,0.0
03054c94b8a6f48b22ae35843d608eef976a04025c5be5e837a53a04c8ecb2b636,1,0.0
02571676b0f6c382e15f09d5341d589ba82013b119a9d0eab9635fb9b82a89d066,1,0.0
03c6ca14385508d7ff3349f84521a4117f47730f1477f8790601f75f2b828c60bd,1,0.0
021461a824727dc7f4646c63397f464fc9c1de697b01b9e9a54d8e89929f60333a,1,0.0
03127e3883601de72c45274d9138c05ec4b511efa383da027732b3bd4d1fc725e3,1,0.0
0243cc43f4f48fd652d9ee95a1b72582f2d77762b5fdf8db008f55d686d53e952b,1,0.0
029ac86f0913040bc8d67fec2b7aa5afb78d60e9075d7ec709a48717df923260e8,1,0.0
